74,76,75,79,77,77,-1,-1,-1,-1,.,.,-1,.
74,76,75,139,137,137,-1,-1,-1,-1,.,.,-1,.
74,76,75,160,158,158,-1,-1,-1,-1,.,.,-1,.
74,76,75,155,153,153,-1,-1,-1,-1,.,.,-1,.
74,76,75,152,150,150,-1,-1,-1,-1,.,.,-1,.
74,76,75,85,84,84,-1,-1,-1,-1,.,.,-1,.
74,76,75,145,143,143,-1,-1,-1,-1,.,.,-1,.
74,76,75,163,161,161,-1,-1,-1,-1,.,.,-1,.
74,76,75,149,147,147,-1,-1,-1,-1,.,.,-1,.
74,72,71,58,77,-1,79,3,139,21,3741,14964.0,83,2
74,72,71,64,137,-1,139,21,160,33,3741,14964.0,83,2
74,72,71,65,158,-1,160,33,155,31,3741,14964.0,83,2
74,72,71,66,77,-1,79,3,139,21,1948,7792.0,82,3
74,72,71,67,137,-1,139,21,160,33,1948,7792.0,82,3
74,72,71,68,158,-1,160,33,152,29,1948,7792.0,82,3
74,72,71,70,84,-1,85,4,145,25,1126,4504.0,90,5
74,72,71,48,143,-1,145,25,163,35,1126,4504.0,90,5
74,72,71,49,161,-1,163,35,155,31,1126,4504.0,90,5
74,72,71,50,77,-1,79,3,139,21,879,2637.0,81,6
74,72,71,51,137,-1,139,21,149,27,879,2637.0,81,6
74,72,71,52,84,-1,85,4,145,25,665,2660.0,89,7
74,72,71,53,143,-1,145,25,163,35,665,2660.0,89,7
74,72,71,54,161,-1,163,35,152,29,665,2660.0,89,7
74,72,71,55,84,-1,85,4,145,25,477,1431.0,88,8
74,72,71,56,143,-1,145,25,149,27,477,1431.0,88,8
74,72,71,57,77,-1,79,3,139,21,336,672.0,80,9
74,72,71,59,84,-1,85,4,145,25,133,266.0,87,10
74,72,71,60,39,-1,79,3,0,1,4158,4158.0,77,1
74,72,71,61,39,-1,85,4,0,1,1192,1192.0,84,4
74,72,71,62,39,-1,139,21,0,2,336,672.0,80,9
74,72,71,63,39,-1,145,25,0,2,133,266.0,87,10
133,76,75,106,105,105,-1,-1,-1,-1,.,.,-1,.
133,76,75,113,112,112,-1,-1,-1,-1,.,.,-1,.
133,76,75,135,134,134,-1,-1,-1,-1,.,.,-1,.
133,76,75,142,140,140,-1,-1,-1,-1,.,.,-1,.
133,76,75,149,147,147,-1,-1,-1,-1,.,.,-1,.
133,76,75,160,158,158,-1,-1,-1,-1,.,.,-1,.
133,76,75,155,153,153,-1,-1,-1,-1,.,.,-1,.
133,76,75,163,161,161,-1,-1,-1,-1,.,.,-1,.
133,76,75,152,150,150,-1,-1,-1,-1,.,.,-1,.
133,72,71,64,112,-1,113,12,135,18,761,1522.0,115,3
133,72,71,65,105,-1,106,10,142,23,551,1102.0,108,4
133,72,71,66,105,-1,106,10,142,23,427,1281.0,109,5
133,72,71,67,140,-1,142,23,149,27,427,1281.0,109,5
133,72,71,68,112,-1,113,12,135,18,417,1251.0,116,6
133,72,71,69,134,-1,135,18,149,27,417,1251.0,116,6
133,72,71,70,112,-1,113,12,135,18,325,1300.0,118,7
133,72,71,48,134,-1,135,18,160,33,325,1300.0,118,7
133,72,71,49,158,-1,160,33,155,31,325,1300.0,118,7
133,72,71,50,105,-1,106,10,142,23,127,508.0,111,8
133,72,71,51,140,-1,142,23,163,35,127,508.0,111,8
133,72,71,52,161,-1,163,35,155,31,127,508.0,111,8
133,72,71,53,112,-1,113,12,135,18,67,268.0,117,9
133,72,71,54,134,-1,135,18,160,33,67,268.0,117,9
133,72,71,55,158,-1,160,33,152,29,67,268.0,117,9
133,72,71,56,105,-1,106,10,142,23,44,176.0,110,10
133,72,71,57,140,-1,142,23,163,35,44,176.0,110,10
133,72,71,59,161,-1,163,35,152,29,44,176.0,110,10
133,72,71,60,39,-1,106,10,0,1,1952,1952.0,105,1
133,72,71,61,39,-1,113,12,0,1,1250,1250.0,112,2
133,72,71,62,39,-1,135,18,0,2,761,1522.0,115,3
133,72,71,63,39,-1,142,23,0,2,551,1102.0,108,4
146,76,75,92,91,91,-1,-1,-1,-1,.,.,-1,.
146,76,75,99,98,98,-1,-1,-1,-1,.,.,-1,.
146,76,75,139,137,137,-1,-1,-1,-1,.,.,-1,.
146,76,75,160,158,158,-1,-1,-1,-1,.,.,-1,.
